bank_id,bank_name
31139,Bank of Tuscon
31140,Bank of Fairfield
31141,First Bank of Lincoln
31144,Netherlands Bank #1414
31145,Italy Bank #4124
31148,Brook Federal Bank
31149,France Bank #202
31152,Sea Cooperative Bank
31153,Sappo Thrift
31154,National Bank of Newbury
31155,Bank of the East
31157,First Bank of Milford
31158,Savings Bank of Springfield
31159,Dawn Credit Union
31161,National Bank of Topeka
31162,Savings Bank of Madison
31166,Bank of Laramie
31167,Desert Community Bank
31169,Bank of Tampa
31171,First Bank of Boston
31173,Savings Bank of Huron
31176,City National Bancorp
31177,First Bank of Portsmouth
31188,Willows Bank
31192,National Bank of Miami
31193,Fieldstone Community Bank
31194,First Bank of Seattle
31195,Belgium Bank #227
31199,Savings Bank of Philadelphia
31200,First Bank of New York
31205,Bank of Seattle
31208,National Bank of Albany
31209,National Bank of Columbus
31212,Sea Bank
31216,Bank of Plattsburg
31218,Sea Credit Union
31220,Fieldstone Bank
31221,Bank of the West
31223,National Bank of Laramie
31224,Bank of Newport
31226,Spruce Thrift
31227,Fieldstone Bank
31231,Italy Bank #240
31232,Italy Bank #3896
31233,Spain Bank #228
31234,First Bank of Houston
31235,Mountain Bank
31238,Spain Bank #238
31239,Greece Bank #230
31240,Finland Bank #4338
31243,Bank of Topeka
31245,First Bank of Dallas
31247,Fieldstone Federal Bank
31248,Future Thrift
31249,National Bank of Helena
31251,Oasis Bancorp
31253,Savings Bank of Laramie
31254,Regents Savings Bank
31256,Bank of Phoenix
31258,Bank of Newbury
31260,First Bank of Butte
31261,Savings Bank of Madison
31263,City National Bank
31265,First Bank of Houston
31266,National Bank of New York
31268,Savings Bank of Seattle
31269,Bank of the East
31270,National Bank of New Orleans
31271,First Bank of Seattle
31272,Acme Credit Union
31274,National Bank of Portland
31276,Savings Bank of Montpelier
31277,First Bank of the South
31278,National Bank of Los Angeles
31279,First Bank of Augusta
31281,Flagstone Credit Union
31283,First Bank of Columbus
31284,National Bank of Laramie
31286,First Bank of Laramie
31287,Brook Bank
31291,Bank of Newbury
31293,Italy Bank #4287
31295,China Bank #73
31298,China Bank #0
31300,China Bank #435
31301,China Bank #42
31303,China Bank #97
31305,China Bank #95
31306,Spain Bank #237
31307,Regents Bancorp
31311,China Bank #884
31312,China Bank #80
31314,China Bank #960
31316,China Bank #74
31319,China Bank #79
31321,China Bank #1022
31323,China Bank #885
31325,Italy Bank #3895
31326,Savings Bank of Tampa
31327,Bank of Bridgeport
31328,National Bank of Seattle
31330,Spain Bank #3597
31333,Germany Bank #275
31335,Netherlands Bank #247
31336,Italy Bank #268
31338,Portugal Bank #259
31340,Spain Bank #4118
31343,Spain Bank #4350
31344,Germany Bank #245
31347,Germany Bank #312
31348,Germany Bank #246
31351,France Bank #260
31352,Spain Bank #349
31355,Oak Bank
31359,Bank of Omaha
31360,Brownstone Federal Bank
31361,First Bank of Billings
31362,National Bank of Portsmouth
31363,First Bank of Miami
31364,First Bank of Chicago
31365,First Bank of Cleveland
31369,Netherlands Bank #3912
31370,France Bank #248
31371,National Bank of Butte
31373,National Bank of Dallas
31375,Flagstone Bank
31376,Spruce Thrift
31377,Fieldstone Federal Bank
31378,Arbor Cooperative Bank
31379,First Bank of Portsmouth
31380,The Pine Community Bank
31381,Arbor Bancorp
31383,Baltech Credit Union
31384,Willows Savings Bank
31385,Bank of Cleveland
31388,Brownstone Savings Bank
31389,Bank of Omaha
31390,Dawn Thrift
31393,Brownstone Thrift
31394,Sea Thrift
31396,Acme Federal Bank
31397,Savings Bank of Columbus
31398,Bank of Butte
31400,First Bank of Laramie
31402,Baltech Savings Bank
31403,National Bank of Watertown
31404,Capital Community Bank
31405,Bank of the South
31407,First Bank of Portland
31408,Hearthstone Bancorp
31410,Hilltop Trust Bank
31411,Savings Bank of Laramie
31415,Bank of Seattle
31416,Savings Bank of the South
31417,Oasis Savings Bank
31421,Savings Bank of New York
31422,Bank of Tuscon
31423,Bank of Detroit
31424,Germany Bank #4676
31425,Sunrise Credit Union
31427,City National Thrift
31428,Hearthstone Cooperative Bank
31429,Fieldstone Federal Bank
31430,National Bank of Portland
31431,Bank of Hartford
31433,Savings Bank of Watertown
31436,National Bank of Montpelier
31438,Savings Bank of Newport
31440,Savings Bank of Boston
31441,Brownstone Thrift
31443,Savings Bank of Watertown
31445,National Bank of Helena
31446,Golden Bank
31447,Finland Bank #300
31449,Italy Bank #249
31453,Ireland Bank #5050
31457,Bank of Lincoln
31458,First Bank of Lincoln
31459,Bank of Danbury
31460,Bank of Phoenix
31461,Savings Bank of Butte
31466,National Bank of Fairfield
31467,Italy Bank #961
31473,Savings Bank of Harrisburg
31474,Bank of Providence
31475,Bank of Denver
31476,Bank of Butte
31479,Bank of Pittsburgh
31484,Future Thrift
31485,National Bank of Philadelphia
31487,The Pine Trust Bank
31488,First Bank of Lacrosse
31489,Savings Bank of Arkadelphia
31490,Plandor Bancorp
31491,First Bank of Augusta
31492,France Bank #254
31493,Germany Bank #5051
31495,Italy Bank #4040
31496,Greece Bank #318
31500,Germany Bank #1209
31504,Sea Thrift
31507,Acme Federal Bank
31509,First Bank of Chicago
31512,Sunrise Cooperative Bank
31513,France Bank #3925
31515,Germany Bank #255
31516,Germany Bank #315
31521,Greece Bank #4677
31523,Germany Bank #4678
31526,Heath Savings Bank
31528,Bank of Butte
31529,Acme Credit Union
31531,National Bank of Helena
31532,Fieldstone Community Bank
31534,Willows Cooperative Bank
31535,Bank of Providence
31536,Acme Bank
31537,City National Savings Bank
31538,National Bank of Fairfield
31540,Dawn Community Bank
31542,First Bank of the East
31543,Bank of Columbus
31545,Savings Bank of Portland
31546,Willows Federal Bank
31548,Sea Credit Union
31549,Hearthstone Credit Union
31550,National Bank of Hartford
31551,Bank of Sacramento
31553,Spruce Federal Bank
31554,National Bank of Topeka
31555,Sunrise Savings Bank
31557,Brownstone Thrift
31559,Savings Bank of Denver
31563,Regents Cooperative Bank
31566,National Bank of Dallas
31568,Greece Bank #1687
31569,France Bank #376
31575,France Bank #263
31576,Germany Bank #276
31577,National Bank of the North
31578,First Bank of New Orleans
31579,France Bank #3194
31587,Savings Bank of Sacramento
31589,National Bank of Huron
31592,Brook Credit Union
31593,Regents Cooperative Bank
31594,Savings Bank of Laramie
31596,Dawn Community Bank
31597,Bank of Cleveland
31598,National Bank of Dallas
31599,Sappo Trust Bank
31600,Flagstone Credit Union
31604,National Bank of Tuscon
31606,National Bank of Watertown
31607,Bank of Tampa
31608,Bank of Dallas
31610,Spruce Community Bank
31611,Golden Federal Bank
31615,Italy Bank #331
31617,National Bank of Miami
31620,Germany Bank #4512
31622,Belgium Bank #270
31623,Italy Bank #405
31624,Desert Credit Union
31630,Germany Bank #4429
31634,France Bank #3935
31638,Germany Bank #779
31641,Italy Bank #264
31642,Spain Bank #277
31646,Italy Bank #611
31648,Portugal Bank #3899
31650,Spain Bank #3932
31653,Savings Bank of Topeka
31654,Italy Bank #15
31655,Germany Bank #493
31657,Germany Bank #3772
31658,Ireland Bank #299
31660,France Bank #291
31661,Italy Bank #1770
31663,Germany Bank #283
31664,Germany Bank #339
31665,Spain Bank #265
31667,France Bank #266
31669,Italy Bank #485
31670,Belgium Bank #448
31671,Belgium Bank #269
31672,France Bank #319
31673,France Bank #581
31676,Italy Bank #316
31679,Netherlands Bank #313
31680,Bank of Seattle
31683,France Bank #271
31685,Spain Bank #350
31686,Austria Bank #3092
31687,Spain Bank #4800
31689,Germany Bank #4062
31691,Germany Bank #3913
31703,Greece Bank #1646
31704,France Bank #4566
31706,Italy Bank #3163
31707,Germany Bank #4138
31710,Italy Bank #307
31720,Germany Bank #323
31722,Fieldstone Community Bank
31723,Bank of Albany
31724,Italy Bank #453
31726,Spain Bank #3902
31727,France Bank #4598
31728,Spain Bank #296
31729,Netherlands Bank #633
31731,Germany Bank #4148
31734,Spain Bank #278
31735,Belgium Bank #401
31740,France Bank #408
31741,Italy Bank #5164
31742,Belgium Bank #295
31743,Germany Bank #5059
31745,Germany Bank #3946
31746,Italy Bank #280
31748,Spain Bank #433
31750,Spain Bank #281
31752,Belgium Bank #314
31753,Germany Bank #5336
31754,Italy Bank #4681
31755,Italy Bank #4548
31756,Portugal Bank #284
31757,France Bank #1777
31758,France Bank #287
31759,Portugal Bank #3274
31760,Germany Bank #285
31762,Brook Savings Bank
31764,Spain Bank #288
31765,China Bank #966
31766,Belgium Bank #333
31769,First Bank of the East
31770,Plateau Credit Union
31772,Fieldstone Savings Bank
31773,Netherlands Bank #294
31775,Germany Bank #3980
31777,France Bank #292
31779,Savings Bank of Watertown
31782,Sunrise Federal Bank
31786,National Bank of Chicago
31788,Plandor Community Bank
31793,First Bank of Tuscon
31794,First Bank of Fort Wayne
31798,First Bank of Lincoln
31799,Netherlands Bank #131
31801,First Bank of New York
31802,First Bank of the East
31804,Brook Cooperative Bank
31805,Bank of Tuscon
31807,Golden Thrift
31808,Savings Bank of Philadelphia
31809,Belgium Bank #708
31811,Hearthstone Savings Bank
31812,National Bank of Fairfield
31813,Savings Bank of Butte
31816,Bank of Newbury
31817,Sea Savings Bank
31819,National Bank of Harrisburg
31820,Italy Bank #441
31822,First Bank of Fort Wayne
31824,Regents Credit Union
31825,Savings Bank of Tuscon
31826,National Bank of Indianapolis
31828,Savings Bank of Huron
31833,Bank of Providence
31836,Capital Savings Bank
31839,Germany Bank #335
31840,Germany Bank #2617
31842,Germany Bank #374
31843,France Bank #303
31844,Spain Bank #301
31845,Italy Bank #22
31847,Latvia Bank #337
31857,National Bank of Chicago
31859,National Bank of Tuscon
31860,Future Bancorp
31867,Bank of Lacrosse
31868,Mountain Credit Union
31869,Mountain Community Bank
31870,Brook Bancorp
31871,First Bank of Seattle
31873,Bank of Danbury
31874,Hearthstone Bancorp
31875,Arbor Federal Bank
31877,Oak Bank
31880,Belgium Bank #306
31882,France Bank #1938
31883,Spain Bank #549
31885,Italy Bank #621
31887,Slovenia Bank #4343
31888,Spain Bank #434
31889,Netherlands Bank #3714
31890,France Bank #3904
31891,France Bank #383
31893,Finland Bank #308
31894,National Bank of Miami
31895,First Bank of the South
31898,Savings Bank of Huron
31899,Flagstone Credit Union
31900,Plandor Community Bank
31903,Brownstone Savings Bank
31906,First Bank of Helena
31907,Bank of Lacrosse
31908,First Bank of Miami
31914,Plateau Bancorp
31915,First Bank of Topeka
31916,Sea Community Bank
31917,Savings Bank of Milford
31921,First Bank of Harrisburg
31922,City National Savings Bank
31923,First Bank of Denver
31924,Plateau Savings Bank
31926,First Bank of Seattle
31927,First Bank of Huron
31929,National Bank of Billings
31930,First Bank of Albany
31931,Savings Bank of Albany
31932,Savings Bank of New Orleans
31934,Regents Savings Bank
31935,First Bank of Boston
31936,Dawn Savings Bank
31937,Bank of Harrisburg
31938,Bank of Miami
31939,Bank of Albany
31941,Italy Bank #3115
31942,Netherlands Bank #310
31943,France Bank #311
31944,Germany Bank #378
31950,First Bank of Detroit
31951,Austria Bank #362
31952,Germany Bank #5617
31953,Portugal Bank #430
31954,Italy Bank #352
31955,Hearthstone Community Bank
31956,First Bank of Arkadelphia
31958,Flagstone Cooperative Bank
31960,Lithuania Bank #615
31961,Spain Bank #2058
31962,Germany Bank #4658
31964,First Bank of Butte
31966,Spain Bank #2256
31972,Germany Bank #4025
31973,Netherlands Bank #4354
31977,France Bank #4513
31979,Italy Bank #4230
31980,Savings Bank of New York
31983,France Bank #904
31985,National Bank of Sacramento
31986,First Bank of Denver
31987,First Bank of Harrisburg
31988,Golden Trust Bank
31990,Sunrise Trust Bank
31991,France Bank #435
31995,Bank of Billings
31997,Spain Bank #4213
31998,Ireland Bank #320
31999,Germany Bank #332
32001,Lithuania Bank #419
32003,France Bank #544
32006,Cyprus Bank #786
32007,Spain Bank #380
32008,Germany Bank #860
32009,Germany Bank #4242
32010,Italy Bank #396
32012,Bank of the West
32013,Savings Bank of Omaha
32014,National Bank of the East
32015,Plandor Thrift
32017,Hilltop Cooperative Bank
32021,Finland Bank #346
32022,First Bank of Tampa
32023,France Bank #4688
32024,Germany Bank #1221
32026,National Bank of Portsmouth
32027,Mountain Bancorp
32031,Acme Bank
32032,National Bank of Houston
32035,First Bank of Augusta
32038,Bank of Arkadelphia
32040,Dawn Bancorp
32041,Baltech Bancorp
32043,Oasis Thrift
32044,Germany Bank #326
32045,Flagstone Trust Bank
32049,Bank of New Orleans
32050,Heath Credit Union
32053,Bank of the Valley
32055,National Bank of Phoenix
32056,Savings Bank of the Valley
32058,First Bank of Detroit
32059,France Bank #1540
32063,Spain Bank #3477
32065,National Bank of Pittsburgh
32070,Spruce Trust Bank
32071,Acme Credit Union
32073,Dawn Bancorp
32074,National Bank of the North
32078,Golden Federal Bank
32079,First Bank of Butte
32082,Willows Bancorp
32084,Bank of Huron
32087,The Pine Bank
32088,Brownstone Cooperative Bank
32090,Bank of Columbus
32094,Bank of Newport
32095,City National Bank
32097,Plandor Federal Bank
32098,The Pine Bank
32100,Savings Bank of Los Angeles
32101,Mountain Bancorp
32103,Bank of Cleveland
32105,Regents Bancorp
32107,National Bank of Miami
32109,First Bank of Miami
32112,First Bank of Lacrosse
32116,First Bank of Los Angeles
32117,National Bank of Arkadelphia
32118,National Bank of the Valley
32120,Savings Bank of Tampa
32121,National Bank of the West
32122,Brownstone Thrift
32124,Savings Bank of Watertown
32125,Austria Bank #327
32127,Savings Bank of Milford
32128,Sunrise Trust Bank
32130,Savings Bank of Danbury
32131,Savings Bank of Fort Wayne
32132,Bank of Springfield
32134,National Bank of Houston
32136,Fieldstone Cooperative Bank
32137,Desert Thrift
32138,Bank of Augusta
32139,The Pine Credit Union
32140,Sappo Thrift
32145,First Bank of Newbury
32146,National Bank of Miami
32148,Spain Bank #359
32150,Belgium Bank #488
32152,Bank of Indianapolis
32153,First Bank of the East
32154,Bank of Danbury
32157,Germany Bank #4698
32158,Spain Bank #329
32160,France Bank #2641
32164,Greece Bank #340
32166,France Bank #4689
32169,Germany Bank #4137
32170,Italy Bank #338
32173,Belgium Bank #3707
32175,Spain Bank #1095
32176,Ireland Bank #4361
32177,Germany Bank #596
32178,Italy Bank #443
32179,First Bank of Butte
32180,Belgium Bank #357
32182,Italy Bank #342
32183,Spain Bank #1561
32185,Spain Bank #385
32187,Germany Bank #3903
32189,France Bank #343
32191,First Bank of Cleveland
32195,Oak Savings Bank
32196,Savings Bank of Denver
32197,Oasis Bancorp
32198,Croatia Bank #4288
32199,National Bank of Fairfield
32201,France Bank #354
32202,Germany Bank #390
32204,Savings Bank of Newbury
32206,First Bank of Lacrosse
32210,Hearthstone Savings Bank
32213,Savings Bank of Watertown
32214,First Bank of Seattle
32216,Baltech Cooperative Bank
32219,National Bank of Houston
32221,First Bank of Columbus
32223,Hearthstone Cooperative Bank
32224,Bank of Springfield
32229,First Bank of Newbury
32231,Arbor Trust Bank
32233,National Bank of Newbury
32235,Bank of Billings
32239,First Bank of the West
32240,Sappo Bank
32241,Hearthstone Thrift
32242,Savings Bank of Fairfield
32245,National Bank of Lacrosse
32246,Bank of Newbury
32249,Sappo Trust Bank
32251,Spain Bank #347
32253,National Bank of Indianapolis
32254,Savings Bank of Portland
32256,First Bank of Newport
32258,First Bank of Indianapolis
32259,Savings Bank of Portsmouth
32260,Savings Bank of Omaha
32261,Bank of New York
32263,Savings Bank of Denver
32264,First Bank of the North
32266,Fieldstone Cooperative Bank
32268,Plateau Bank
32269,Sappo Federal Bank
32272,Future Credit Union
32273,National Bank of Sacramento
32275,First Bank of Hartford
32276,Bank of Providence
32277,Golden Bank
32278,Golden Savings Bank
32280,Bank of Seattle
32281,Bank of Portland
32282,First Bank of Houston
32285,Bank of Lincoln
32286,Bank of the North
32287,Arbor Community Bank
