pattern_transaction_occurrence_id,aml_pattern_id,transaction_id,pattern_transaction_sequence
PATTERN_TXN_1592,AML_PATTERN_0186,TXN_02825518,9
PATTERN_TXN_1593,AML_PATTERN_0186,TXN_02825520,10
PATTERN_TXN_1594,AML_PATTERN_0186,TXN_02825521,11
PATTERN_TXN_1595,AML_PATTERN_0186,TXN_02825523,12
PATTERN_TXN_1596,AML_PATTERN_0186,TXN_02825524,13
PATTERN_TXN_1597,AML_PATTERN_0186,TXN_02825525,14
PATTERN_TXN_1598,AML_PATTERN_0186,TXN_02825526,15
PATTERN_TXN_1599,AML_PATTERN_0186,TXN_02825528,16
PATTERN_TXN_1600,AML_PATTERN_0186,TXN_02825530,17
PATTERN_TXN_1601,AML_PATTERN_0186,TXN_02825532,18
PATTERN_TXN_1602,AML_PATTERN_0186,TXN_02825534,19
PATTERN_TXN_1603,AML_PATTERN_0186,TXN_02825536,20
PATTERN_TXN_1604,AML_PATTERN_0186,TXN_02825537,21
PATTERN_TXN_1605,AML_PATTERN_0186,TXN_02825538,22
PATTERN_TXN_1606,AML_PATTERN_0186,TXN_02825540,23
PATTERN_TXN_1607,AML_PATTERN_0186,TXN_02825542,24
PATTERN_TXN_1608,AML_PATTERN_0187,TXN_02825546,1
PATTERN_TXN_1609,AML_PATTERN_0187,TXN_02825548,2
PATTERN_TXN_1610,AML_PATTERN_0187,TXN_02825550,3
PATTERN_TXN_1611,AML_PATTERN_0187,TXN_02825551,4
PATTERN_TXN_1612,AML_PATTERN_0187,TXN_02825552,5
PATTERN_TXN_1613,AML_PATTERN_0187,TXN_02825554,6
PATTERN_TXN_1614,AML_PATTERN_0187,TXN_02825556,7
PATTERN_TXN_1615,AML_PATTERN_0187,TXN_02825558,8
PATTERN_TXN_1616,AML_PATTERN_0187,TXN_02825560,9
PATTERN_TXN_1617,AML_PATTERN_0187,TXN_02825562,10
PATTERN_TXN_1618,AML_PATTERN_0187,TXN_02825564,11
PATTERN_TXN_1619,AML_PATTERN_0187,TXN_02825565,12
PATTERN_TXN_1620,AML_PATTERN_0187,TXN_02825566,13
PATTERN_TXN_1621,AML_PATTERN_0187,TXN_02825567,14
PATTERN_TXN_1622,AML_PATTERN_0187,TXN_02825569,15
PATTERN_TXN_1623,AML_PATTERN_0188,TXN_02830668,1
PATTERN_TXN_1624,AML_PATTERN_0188,TXN_02830670,2
PATTERN_TXN_1625,AML_PATTERN_0188,TXN_02830672,3
PATTERN_TXN_1626,AML_PATTERN_0189,TXN_02830847,1
PATTERN_TXN_1627,AML_PATTERN_0189,TXN_02830848,2
PATTERN_TXN_1628,AML_PATTERN_0190,TXN_02860249,1
PATTERN_TXN_1629,AML_PATTERN_0190,TXN_02860250,2
PATTERN_TXN_1630,AML_PATTERN_0191,TXN_02860252,1
PATTERN_TXN_1631,AML_PATTERN_0191,TXN_02860255,2
PATTERN_TXN_1632,AML_PATTERN_0191,TXN_02860256,3
PATTERN_TXN_1633,AML_PATTERN_0191,TXN_02860258,4
PATTERN_TXN_1634,AML_PATTERN_0191,TXN_02860260,5
PATTERN_TXN_1635,AML_PATTERN_0191,TXN_02860262,6
PATTERN_TXN_1636,AML_PATTERN_0191,TXN_02860264,7
PATTERN_TXN_1637,AML_PATTERN_0191,TXN_02860266,8
PATTERN_TXN_1638,AML_PATTERN_0191,TXN_02860268,9
PATTERN_TXN_1639,AML_PATTERN_0191,TXN_02860271,10
PATTERN_TXN_1640,AML_PATTERN_0191,TXN_02860273,11
PATTERN_TXN_1641,AML_PATTERN_0191,TXN_02860275,12
PATTERN_TXN_1642,AML_PATTERN_0191,TXN_02860277,13
PATTERN_TXN_1643,AML_PATTERN_0191,TXN_02860279,14
PATTERN_TXN_1644,AML_PATTERN_0192,TXN_02860314,1
PATTERN_TXN_1645,AML_PATTERN_0192,TXN_02860315,2
PATTERN_TXN_1646,AML_PATTERN_0192,TXN_02860316,3
PATTERN_TXN_1647,AML_PATTERN_0192,TXN_02860318,4
PATTERN_TXN_1648,AML_PATTERN_0192,TXN_02860320,5
PATTERN_TXN_1649,AML_PATTERN_0192,TXN_02860321,6
PATTERN_TXN_1650,AML_PATTERN_0192,TXN_02860323,7
PATTERN_TXN_1651,AML_PATTERN_0192,TXN_02860325,8
PATTERN_TXN_1652,AML_PATTERN_0193,TXN_02864753,1
PATTERN_TXN_1653,AML_PATTERN_0193,TXN_02864755,2
PATTERN_TXN_1654,AML_PATTERN_0193,TXN_02864757,3
PATTERN_TXN_1655,AML_PATTERN_0193,TXN_02864758,4
PATTERN_TXN_1656,AML_PATTERN_0193,TXN_02864760,5
PATTERN_TXN_1657,AML_PATTERN_0193,TXN_02864761,6
PATTERN_TXN_1658,AML_PATTERN_0193,TXN_02864764,7
PATTERN_TXN_1659,AML_PATTERN_0193,TXN_02864766,8
PATTERN_TXN_1660,AML_PATTERN_0194,TXN_02908915,1
PATTERN_TXN_1661,AML_PATTERN_0194,TXN_02908917,2
PATTERN_TXN_1662,AML_PATTERN_0194,TXN_02908919,3
PATTERN_TXN_1663,AML_PATTERN_0194,TXN_02908921,4
PATTERN_TXN_1664,AML_PATTERN_0195,TXN_02918765,1
PATTERN_TXN_1665,AML_PATTERN_0195,TXN_02918767,2
PATTERN_TXN_1666,AML_PATTERN_0195,TXN_02918769,3
PATTERN_TXN_1667,AML_PATTERN_0195,TXN_02918771,4
PATTERN_TXN_1668,AML_PATTERN_0195,TXN_02918772,5
PATTERN_TXN_1669,AML_PATTERN_0195,TXN_02918775,6
PATTERN_TXN_1670,AML_PATTERN_0196,TXN_02928612,1
PATTERN_TXN_1671,AML_PATTERN_0196,TXN_02928613,2
PATTERN_TXN_1672,AML_PATTERN_0196,TXN_02928615,3
PATTERN_TXN_1673,AML_PATTERN_0196,TXN_02928617,4
PATTERN_TXN_1674,AML_PATTERN_0196,TXN_02928618,5
PATTERN_TXN_1675,AML_PATTERN_0196,TXN_02928620,6
PATTERN_TXN_1676,AML_PATTERN_0196,TXN_02928622,7
PATTERN_TXN_1677,AML_PATTERN_0196,TXN_02928624,8
PATTERN_TXN_1678,AML_PATTERN_0196,TXN_02928626,9
PATTERN_TXN_1679,AML_PATTERN_0196,TXN_02928628,10
PATTERN_TXN_1680,AML_PATTERN_0196,TXN_02928630,11
PATTERN_TXN_1681,AML_PATTERN_0196,TXN_02928632,12
PATTERN_TXN_1682,AML_PATTERN_0196,TXN_02928633,13
PATTERN_TXN_1683,AML_PATTERN_0196,TXN_02928634,14
PATTERN_TXN_1684,AML_PATTERN_0196,TXN_02928636,15
PATTERN_TXN_1685,AML_PATTERN_0196,TXN_02928637,16
PATTERN_TXN_1686,AML_PATTERN_0196,TXN_02928638,17
PATTERN_TXN_1687,AML_PATTERN_0196,TXN_02928639,18
PATTERN_TXN_1688,AML_PATTERN_0196,TXN_02928640,19
PATTERN_TXN_1689,AML_PATTERN_0196,TXN_02928641,20
PATTERN_TXN_1690,AML_PATTERN_0196,TXN_02928642,21
PATTERN_TXN_1691,AML_PATTERN_0196,TXN_02928643,22
PATTERN_TXN_1692,AML_PATTERN_0197,TXN_02938440,1
PATTERN_TXN_1693,AML_PATTERN_0198,TXN_02947903,1
PATTERN_TXN_1694,AML_PATTERN_0198,TXN_02947904,2
PATTERN_TXN_1695,AML_PATTERN_0198,TXN_02947906,3
PATTERN_TXN_1696,AML_PATTERN_0198,TXN_02947908,4
PATTERN_TXN_1697,AML_PATTERN_0198,TXN_02947910,5
PATTERN_TXN_1698,AML_PATTERN_0198,TXN_02947912,6
PATTERN_TXN_1699,AML_PATTERN_0198,TXN_02947914,7
PATTERN_TXN_1700,AML_PATTERN_0198,TXN_02947917,8
PATTERN_TXN_1701,AML_PATTERN_0198,TXN_02947919,9
PATTERN_TXN_1702,AML_PATTERN_0198,TXN_02947921,10
PATTERN_TXN_1703,AML_PATTERN_0199,TXN_02976938,1
PATTERN_TXN_1704,AML_PATTERN_0199,TXN_02976940,2
PATTERN_TXN_1705,AML_PATTERN_0199,TXN_02976942,3
PATTERN_TXN_1706,AML_PATTERN_0199,TXN_02976944,4
PATTERN_TXN_1707,AML_PATTERN_0199,TXN_02976946,5
PATTERN_TXN_1708,AML_PATTERN_0199,TXN_02976948,6
PATTERN_TXN_1709,AML_PATTERN_0199,TXN_02976949,7
PATTERN_TXN_1710,AML_PATTERN_0200,TXN_02986781,1
PATTERN_TXN_1711,AML_PATTERN_0201,TXN_02991062,1
PATTERN_TXN_1712,AML_PATTERN_0201,TXN_02991065,2
PATTERN_TXN_1713,AML_PATTERN_0202,TXN_03006135,1
PATTERN_TXN_1714,AML_PATTERN_0202,TXN_03006136,2
PATTERN_TXN_1715,AML_PATTERN_0203,TXN_03010560,1
PATTERN_TXN_1716,AML_PATTERN_0203,TXN_03010562,2
PATTERN_TXN_1717,AML_PATTERN_0204,TXN_03016182,1
PATTERN_TXN_1718,AML_PATTERN_0204,TXN_03016183,2
PATTERN_TXN_1719,AML_PATTERN_0204,TXN_03016185,3
PATTERN_TXN_1720,AML_PATTERN_0204,TXN_03016187,4
PATTERN_TXN_1721,AML_PATTERN_0205,TXN_03035766,1
PATTERN_TXN_1722,AML_PATTERN_0205,TXN_03035769,2
PATTERN_TXN_1723,AML_PATTERN_0205,TXN_03035771,3
PATTERN_TXN_1724,AML_PATTERN_0205,TXN_03035773,4
PATTERN_TXN_1725,AML_PATTERN_0205,TXN_03035775,5
PATTERN_TXN_1726,AML_PATTERN_0205,TXN_03035777,6
PATTERN_TXN_1727,AML_PATTERN_0205,TXN_03035778,7
PATTERN_TXN_1728,AML_PATTERN_0205,TXN_03035779,8
PATTERN_TXN_1729,AML_PATTERN_0205,TXN_03035781,9
PATTERN_TXN_1730,AML_PATTERN_0205,TXN_03035783,10
PATTERN_TXN_1731,AML_PATTERN_0205,TXN_03035784,11
PATTERN_TXN_1732,AML_PATTERN_0205,TXN_03035786,12
PATTERN_TXN_1733,AML_PATTERN_0205,TXN_03035788,13
PATTERN_TXN_1734,AML_PATTERN_0205,TXN_03035790,14
PATTERN_TXN_1735,AML_PATTERN_0205,TXN_03035791,15
PATTERN_TXN_1736,AML_PATTERN_0205,TXN_03035792,16
PATTERN_TXN_1737,AML_PATTERN_0205,TXN_03035793,17
PATTERN_TXN_1738,AML_PATTERN_0205,TXN_03035794,18
PATTERN_TXN_1739,AML_PATTERN_0205,TXN_03035796,19
PATTERN_TXN_1740,AML_PATTERN_0205,TXN_03035798,20
PATTERN_TXN_1741,AML_PATTERN_0205,TXN_03035799,21
PATTERN_TXN_1742,AML_PATTERN_0205,TXN_03035800,22
PATTERN_TXN_1743,AML_PATTERN_0205,TXN_03035802,23
PATTERN_TXN_1744,AML_PATTERN_0205,TXN_03035804,24
PATTERN_TXN_1745,AML_PATTERN_0205,TXN_03035805,25
PATTERN_TXN_1746,AML_PATTERN_0205,TXN_03035807,26
PATTERN_TXN_1747,AML_PATTERN_0206,TXN_03055203,1
PATTERN_TXN_1748,AML_PATTERN_0206,TXN_03055205,2
PATTERN_TXN_1749,AML_PATTERN_0206,TXN_03055208,3
PATTERN_TXN_1750,AML_PATTERN_0206,TXN_03055210,4
PATTERN_TXN_1751,AML_PATTERN_0206,TXN_03055212,5
PATTERN_TXN_1752,AML_PATTERN_0206,TXN_03055215,6
PATTERN_TXN_1753,AML_PATTERN_0206,TXN_03055217,7
PATTERN_TXN_1754,AML_PATTERN_0206,TXN_03055219,8
PATTERN_TXN_1755,AML_PATTERN_0207,TXN_03064832,1
PATTERN_TXN_1756,AML_PATTERN_0207,TXN_03064834,2
PATTERN_TXN_1757,AML_PATTERN_0207,TXN_03064835,3
PATTERN_TXN_1758,AML_PATTERN_0208,TXN_03064849,1
PATTERN_TXN_1759,AML_PATTERN_0208,TXN_03064851,2
PATTERN_TXN_1760,AML_PATTERN_0208,TXN_03064853,3
PATTERN_TXN_1761,AML_PATTERN_0208,TXN_03064855,4
PATTERN_TXN_1762,AML_PATTERN_0209,TXN_03084282,1
PATTERN_TXN_1763,AML_PATTERN_0209,TXN_03084284,2
PATTERN_TXN_1764,AML_PATTERN_0210,TXN_03117666,1
PATTERN_TXN_1765,AML_PATTERN_0210,TXN_03117668,2
PATTERN_TXN_1766,AML_PATTERN_0210,TXN_03117669,3
PATTERN_TXN_1767,AML_PATTERN_0210,TXN_03117671,4
PATTERN_TXN_1768,AML_PATTERN_0210,TXN_03117672,5
PATTERN_TXN_1769,AML_PATTERN_0210,TXN_03117674,6
PATTERN_TXN_1770,AML_PATTERN_0210,TXN_03117675,7
PATTERN_TXN_1771,AML_PATTERN_0210,TXN_03117677,8
PATTERN_TXN_1772,AML_PATTERN_0210,TXN_03117678,9
PATTERN_TXN_1773,AML_PATTERN_0210,TXN_03117679,10
PATTERN_TXN_1774,AML_PATTERN_0210,TXN_03117681,11
PATTERN_TXN_1775,AML_PATTERN_0210,TXN_03117682,12
PATTERN_TXN_1776,AML_PATTERN_0210,TXN_03117684,13
PATTERN_TXN_1777,AML_PATTERN_0210,TXN_03117686,14
PATTERN_TXN_1778,AML_PATTERN_0210,TXN_03117688,15
PATTERN_TXN_1779,AML_PATTERN_0210,TXN_03117690,16
PATTERN_TXN_1780,AML_PATTERN_0211,TXN_03123390,1
PATTERN_TXN_1781,AML_PATTERN_0211,TXN_03123392,2
PATTERN_TXN_1782,AML_PATTERN_0211,TXN_03123393,3
PATTERN_TXN_1783,AML_PATTERN_0211,TXN_03123395,4
PATTERN_TXN_1784,AML_PATTERN_0211,TXN_03123397,5
PATTERN_TXN_1785,AML_PATTERN_0211,TXN_03123399,6
PATTERN_TXN_1786,AML_PATTERN_0211,TXN_03123400,7
PATTERN_TXN_1787,AML_PATTERN_0211,TXN_03123402,8
PATTERN_TXN_1788,AML_PATTERN_0211,TXN_03123404,9
PATTERN_TXN_1789,AML_PATTERN_0211,TXN_03123406,10
PATTERN_TXN_1790,AML_PATTERN_0211,TXN_03123408,11
PATTERN_TXN_1791,AML_PATTERN_0212,TXN_03123410,1
PATTERN_TXN_1792,AML_PATTERN_0212,TXN_03123412,2
PATTERN_TXN_1793,AML_PATTERN_0212,TXN_03123414,3
PATTERN_TXN_1794,AML_PATTERN_0212,TXN_03123416,4
PATTERN_TXN_1795,AML_PATTERN_0212,TXN_03123418,5
PATTERN_TXN_1796,AML_PATTERN_0212,TXN_03123420,6
PATTERN_TXN_1797,AML_PATTERN_0212,TXN_03123422,7
PATTERN_TXN_1798,AML_PATTERN_0212,TXN_03123424,8
PATTERN_TXN_1799,AML_PATTERN_0212,TXN_03123426,9
PATTERN_TXN_1800,AML_PATTERN_0212,TXN_03123428,10
PATTERN_TXN_1801,AML_PATTERN_0212,TXN_03123430,11
PATTERN_TXN_1802,AML_PATTERN_0212,TXN_03123432,12
PATTERN_TXN_1803,AML_PATTERN_0212,TXN_03123434,13
PATTERN_TXN_1804,AML_PATTERN_0212,TXN_03123436,14
PATTERN_TXN_1805,AML_PATTERN_0212,TXN_03123438,15
PATTERN_TXN_1806,AML_PATTERN_0212,TXN_03123440,16
PATTERN_TXN_1807,AML_PATTERN_0213,TXN_03123448,1
PATTERN_TXN_1808,AML_PATTERN_0213,TXN_03123450,2
PATTERN_TXN_1809,AML_PATTERN_0213,TXN_03123452,3
PATTERN_TXN_1810,AML_PATTERN_0213,TXN_03123454,4
PATTERN_TXN_1811,AML_PATTERN_0213,TXN_03123455,5
PATTERN_TXN_1812,AML_PATTERN_0213,TXN_03123457,6
PATTERN_TXN_1813,AML_PATTERN_0213,TXN_03123459,7
PATTERN_TXN_1814,AML_PATTERN_0213,TXN_03123461,8
PATTERN_TXN_1815,AML_PATTERN_0213,TXN_03123463,9
PATTERN_TXN_1816,AML_PATTERN_0213,TXN_03123465,10
PATTERN_TXN_1817,AML_PATTERN_0213,TXN_03123467,11
PATTERN_TXN_1818,AML_PATTERN_0213,TXN_03123469,12
PATTERN_TXN_1819,AML_PATTERN_0213,TXN_03123471,13
PATTERN_TXN_1820,AML_PATTERN_0213,TXN_03123474,14
PATTERN_TXN_1821,AML_PATTERN_0213,TXN_03123476,15
PATTERN_TXN_1822,AML_PATTERN_0213,TXN_03123479,16
PATTERN_TXN_1823,AML_PATTERN_0214,TXN_03123483,1
PATTERN_TXN_1824,AML_PATTERN_0214,TXN_03123484,2
PATTERN_TXN_1825,AML_PATTERN_0214,TXN_03123485,3
PATTERN_TXN_1826,AML_PATTERN_0214,TXN_03123486,4
PATTERN_TXN_1827,AML_PATTERN_0215,TXN_03132996,1
PATTERN_TXN_1828,AML_PATTERN_0215,TXN_03132997,2
PATTERN_TXN_1829,AML_PATTERN_0215,TXN_03132999,3
PATTERN_TXN_1830,AML_PATTERN_0215,TXN_03133000,4
PATTERN_TXN_1831,AML_PATTERN_0215,TXN_03133002,5
PATTERN_TXN_1832,AML_PATTERN_0215,TXN_03133004,6
PATTERN_TXN_1833,AML_PATTERN_0215,TXN_03133006,7
PATTERN_TXN_1834,AML_PATTERN_0215,TXN_03133008,8
PATTERN_TXN_1835,AML_PATTERN_0215,TXN_03133010,9
PATTERN_TXN_1836,AML_PATTERN_0215,TXN_03133012,10
PATTERN_TXN_1837,AML_PATTERN_0215,TXN_03133014,11
PATTERN_TXN_1838,AML_PATTERN_0215,TXN_03133016,12
PATTERN_TXN_1839,AML_PATTERN_0215,TXN_03133018,13
PATTERN_TXN_1840,AML_PATTERN_0215,TXN_03133019,14
PATTERN_TXN_1841,AML_PATTERN_0215,TXN_03133021,15
PATTERN_TXN_1842,AML_PATTERN_0215,TXN_03133023,16
PATTERN_TXN_1843,AML_PATTERN_0215,TXN_03133025,17
PATTERN_TXN_1844,AML_PATTERN_0215,TXN_03133027,18
PATTERN_TXN_1845,AML_PATTERN_0215,TXN_03133029,19
PATTERN_TXN_1846,AML_PATTERN_0215,TXN_03133031,20
PATTERN_TXN_1847,AML_PATTERN_0215,TXN_03133032,21
PATTERN_TXN_1848,AML_PATTERN_0216,TXN_03162457,1
PATTERN_TXN_1849,AML_PATTERN_0216,TXN_03162458,2
PATTERN_TXN_1850,AML_PATTERN_0216,TXN_03162459,3
PATTERN_TXN_1851,AML_PATTERN_0216,TXN_03162460,4
PATTERN_TXN_1852,AML_PATTERN_0216,TXN_03162461,5
PATTERN_TXN_1853,AML_PATTERN_0216,TXN_03162462,6
PATTERN_TXN_1854,AML_PATTERN_0216,TXN_03162464,7
PATTERN_TXN_1855,AML_PATTERN_0216,TXN_03162465,8
PATTERN_TXN_1856,AML_PATTERN_0216,TXN_03162466,9
PATTERN_TXN_1857,AML_PATTERN_0216,TXN_03162467,10
PATTERN_TXN_1858,AML_PATTERN_0216,TXN_03162468,11
PATTERN_TXN_1859,AML_PATTERN_0216,TXN_03162469,12
PATTERN_TXN_1860,AML_PATTERN_0216,TXN_03162470,13
PATTERN_TXN_1861,AML_PATTERN_0217,TXN_03162471,1
PATTERN_TXN_1862,AML_PATTERN_0218,TXN_03162473,1
PATTERN_TXN_1863,AML_PATTERN_0218,TXN_03162476,2
PATTERN_TXN_1864,AML_PATTERN_0218,TXN_03162478,3
PATTERN_TXN_1865,AML_PATTERN_0218,TXN_03162480,4
PATTERN_TXN_1866,AML_PATTERN_0218,TXN_03162482,5
PATTERN_TXN_1867,AML_PATTERN_0218,TXN_03162484,6
PATTERN_TXN_1868,AML_PATTERN_0218,TXN_03162486,7
PATTERN_TXN_1869,AML_PATTERN_0218,TXN_03162488,8
PATTERN_TXN_1870,AML_PATTERN_0218,TXN_03162490,9
PATTERN_TXN_1871,AML_PATTERN_0218,TXN_03162492,10
PATTERN_TXN_1872,AML_PATTERN_0218,TXN_03162495,11
PATTERN_TXN_1873,AML_PATTERN_0218,TXN_03162496,12
PATTERN_TXN_1874,AML_PATTERN_0219,TXN_03162498,1
PATTERN_TXN_1875,AML_PATTERN_0219,TXN_03162500,2
PATTERN_TXN_1876,AML_PATTERN_0219,TXN_03162502,3
PATTERN_TXN_1877,AML_PATTERN_0219,TXN_03162504,4
PATTERN_TXN_1878,AML_PATTERN_0219,TXN_03162506,5
PATTERN_TXN_1879,AML_PATTERN_0219,TXN_03162508,6
PATTERN_TXN_1880,AML_PATTERN_0219,TXN_03162510,7
PATTERN_TXN_1881,AML_PATTERN_0219,TXN_03162512,8
PATTERN_TXN_1882,AML_PATTERN_0219,TXN_03162514,9
PATTERN_TXN_1883,AML_PATTERN_0219,TXN_03162516,10
PATTERN_TXN_1884,AML_PATTERN_0219,TXN_03162518,11
PATTERN_TXN_1885,AML_PATTERN_0219,TXN_03162520,12
PATTERN_TXN_1886,AML_PATTERN_0219,TXN_03162522,13
PATTERN_TXN_1887,AML_PATTERN_0219,TXN_03162524,14
PATTERN_TXN_1888,AML_PATTERN_0219,TXN_03162526,15
PATTERN_TXN_1889,AML_PATTERN_0219,TXN_03162528,16
PATTERN_TXN_1890,AML_PATTERN_0220,TXN_03182148,1
PATTERN_TXN_1891,AML_PATTERN_0220,TXN_03182150,2
PATTERN_TXN_1892,AML_PATTERN_0220,TXN_03182152,3
PATTERN_TXN_1893,AML_PATTERN_0220,TXN_03182154,4
PATTERN_TXN_1894,AML_PATTERN_0220,TXN_03182156,5
PATTERN_TXN_1895,AML_PATTERN_0220,TXN_03182158,6
PATTERN_TXN_1896,AML_PATTERN_0220,TXN_03182160,7
PATTERN_TXN_1897,AML_PATTERN_0221,TXN_03201407,1
PATTERN_TXN_1898,AML_PATTERN_0221,TXN_03201408,2
PATTERN_TXN_1899,AML_PATTERN_0221,TXN_03201410,3
PATTERN_TXN_1900,AML_PATTERN_0221,TXN_03201412,4
PATTERN_TXN_1901,AML_PATTERN_0221,TXN_03201414,5
PATTERN_TXN_1902,AML_PATTERN_0221,TXN_03201416,6
PATTERN_TXN_1903,AML_PATTERN_0221,TXN_03201419,7
PATTERN_TXN_1904,AML_PATTERN_0221,TXN_03201421,8
PATTERN_TXN_1905,AML_PATTERN_0221,TXN_03201424,9
PATTERN_TXN_1906,AML_PATTERN_0221,TXN_03201426,10
PATTERN_TXN_1907,AML_PATTERN_0222,TXN_03240077,1
PATTERN_TXN_1908,AML_PATTERN_0222,TXN_03240078,2
PATTERN_TXN_1909,AML_PATTERN_0222,TXN_03240079,3
PATTERN_TXN_1910,AML_PATTERN_0222,TXN_03240080,4
PATTERN_TXN_1911,AML_PATTERN_0222,TXN_03240081,5
PATTERN_TXN_1912,AML_PATTERN_0223,TXN_03249681,1
PATTERN_TXN_1913,AML_PATTERN_0223,TXN_03249682,2
PATTERN_TXN_1914,AML_PATTERN_0223,TXN_03249685,3
PATTERN_TXN_1915,AML_PATTERN_0223,TXN_03249688,4
PATTERN_TXN_1916,AML_PATTERN_0224,TXN_03273369,1
PATTERN_TXN_1917,AML_PATTERN_0225,TXN_03278176,1
PATTERN_TXN_1918,AML_PATTERN_0226,TXN_03303574,1
PATTERN_TXN_1919,AML_PATTERN_0226,TXN_03303576,2
PATTERN_TXN_1920,AML_PATTERN_0226,TXN_03303577,3
PATTERN_TXN_1921,AML_PATTERN_0226,TXN_03303579,4
PATTERN_TXN_1922,AML_PATTERN_0226,TXN_03303581,5
PATTERN_TXN_1923,AML_PATTERN_0226,TXN_03303582,6
PATTERN_TXN_1924,AML_PATTERN_0226,TXN_03303584,7
PATTERN_TXN_1925,AML_PATTERN_0226,TXN_03303586,8
PATTERN_TXN_1926,AML_PATTERN_0226,TXN_03303588,9
PATTERN_TXN_1927,AML_PATTERN_0226,TXN_03303590,10
PATTERN_TXN_1928,AML_PATTERN_0226,TXN_03303592,11
PATTERN_TXN_1929,AML_PATTERN_0226,TXN_03303593,12
PATTERN_TXN_1930,AML_PATTERN_0226,TXN_03303595,13
PATTERN_TXN_1931,AML_PATTERN_0226,TXN_03303597,14
PATTERN_TXN_1932,AML_PATTERN_0226,TXN_03303598,15
PATTERN_TXN_1933,AML_PATTERN_0226,TXN_03303599,16
PATTERN_TXN_1934,AML_PATTERN_0226,TXN_03303601,17
PATTERN_TXN_1935,AML_PATTERN_0226,TXN_03303604,18
PATTERN_TXN_1936,AML_PATTERN_0226,TXN_03303606,19
PATTERN_TXN_1937,AML_PATTERN_0226,TXN_03303608,20
PATTERN_TXN_1938,AML_PATTERN_0226,TXN_03303610,21
PATTERN_TXN_1939,AML_PATTERN_0226,TXN_03303612,22
PATTERN_TXN_1940,AML_PATTERN_0227,TXN_03313373,1
PATTERN_TXN_1941,AML_PATTERN_0227,TXN_03313376,2
PATTERN_TXN_1942,AML_PATTERN_0227,TXN_03313378,3
PATTERN_TXN_1943,AML_PATTERN_0227,TXN_03313381,4
PATTERN_TXN_1944,AML_PATTERN_0227,TXN_03313383,5
PATTERN_TXN_1945,AML_PATTERN_0227,TXN_03313385,6
PATTERN_TXN_1946,AML_PATTERN_0228,TXN_03326786,1
PATTERN_TXN_1947,AML_PATTERN_0228,TXN_03326787,2
PATTERN_TXN_1948,AML_PATTERN_0228,TXN_03326789,3
PATTERN_TXN_1949,AML_PATTERN_0228,TXN_03326791,4
PATTERN_TXN_1950,AML_PATTERN_0228,TXN_03326792,5
PATTERN_TXN_1951,AML_PATTERN_0228,TXN_03326794,6
PATTERN_TXN_1952,AML_PATTERN_0228,TXN_03326796,7
PATTERN_TXN_1953,AML_PATTERN_0228,TXN_03326797,8
PATTERN_TXN_1954,AML_PATTERN_0228,TXN_03326799,9
PATTERN_TXN_1955,AML_PATTERN_0228,TXN_03326800,10
PATTERN_TXN_1956,AML_PATTERN_0228,TXN_03326802,11
PATTERN_TXN_1957,AML_PATTERN_0228,TXN_03326803,12
PATTERN_TXN_1958,AML_PATTERN_0228,TXN_03326804,13
PATTERN_TXN_1959,AML_PATTERN_0228,TXN_03326806,14
PATTERN_TXN_1960,AML_PATTERN_0228,TXN_03326808,15
PATTERN_TXN_1961,AML_PATTERN_0228,TXN_03326809,16
PATTERN_TXN_1962,AML_PATTERN_0228,TXN_03326810,17
PATTERN_TXN_1963,AML_PATTERN_0228,TXN_03326812,18
PATTERN_TXN_1964,AML_PATTERN_0229,TXN_03332511,1
PATTERN_TXN_1965,AML_PATTERN_0229,TXN_03332512,2
PATTERN_TXN_1966,AML_PATTERN_0229,TXN_03332514,3
PATTERN_TXN_1967,AML_PATTERN_0229,TXN_03332516,4
PATTERN_TXN_1968,AML_PATTERN_0229,TXN_03332518,5
PATTERN_TXN_1969,AML_PATTERN_0229,TXN_03332520,6
PATTERN_TXN_1970,AML_PATTERN_0229,TXN_03332521,7
PATTERN_TXN_1971,AML_PATTERN_0229,TXN_03332523,8
PATTERN_TXN_1972,AML_PATTERN_0229,TXN_03332524,9
PATTERN_TXN_1973,AML_PATTERN_0229,TXN_03332526,10
PATTERN_TXN_1974,AML_PATTERN_0229,TXN_03332528,11
PATTERN_TXN_1975,AML_PATTERN_0229,TXN_03332530,12
PATTERN_TXN_1976,AML_PATTERN_0230,TXN_03342048,1
PATTERN_TXN_1977,AML_PATTERN_0230,TXN_03342050,2
PATTERN_TXN_1978,AML_PATTERN_0230,TXN_03342052,3
PATTERN_TXN_1979,AML_PATTERN_0230,TXN_03342053,4
PATTERN_TXN_1980,AML_PATTERN_0231,TXN_03351989,1
PATTERN_TXN_1981,AML_PATTERN_0231,TXN_03351991,2
PATTERN_TXN_1982,AML_PATTERN_0231,TXN_03351992,3
PATTERN_TXN_1983,AML_PATTERN_0231,TXN_03351994,4
PATTERN_TXN_1984,AML_PATTERN_0231,TXN_03351995,5
PATTERN_TXN_1985,AML_PATTERN_0231,TXN_03351996,6
PATTERN_TXN_1986,AML_PATTERN_0231,TXN_03351998,7
PATTERN_TXN_1987,AML_PATTERN_0231,TXN_03352000,8
PATTERN_TXN_1988,AML_PATTERN_0231,TXN_03352001,9
PATTERN_TXN_1989,AML_PATTERN_0231,TXN_03352004,10
